"code_commune","nom_commune","departement","population","nb_cambriolages","taux_pour_mille"
"84006","Auribeau","84",68,0,0
"84007","Avignon","84",92188,624,11.28398
"84012","Beaumes-de-Venise","84",2442,5,3.2883654
"84016","Bédarrides","84",5671,17,6.4572517
"84017","Bédoin","84",3106,12,4.6506428
"84019","Bollène","84",14024,39,5.3349357
"84020","Bonnieux","84",1198,8,6.5255211
"84025","Cabrières-d'Avignon","84",1686,9,7.5318832
"84026","Cadenet","84",4363,9,3.7536214
"84028","Cairanne","84",1129,9,14.1121084
"84029","Camaret-sur-Aigues","84",4533,17,7.9625293
"84030","Caromb","84",3479,12,5.9240232
"84031","Carpentras","84",31619,172,10.7071872
"84034","Caumont-sur-Durance","84",5667,33,12.2987018
"84035","Cavaillon","84",25636,90,6.3775313
"84036","Châteauneuf-de-Gadagne","84",3565,15,8.6906141
"84038","Cheval-Blanc","84",4362,15,7.1875179
"84039","Courthézon","84",6426,28,8.8861506
"84043","Entraigues-sur-la-Sorgue","84",8913,33,7.7198417
"84044","Entrechaux","84",1177,16,19.5445647
"84048","Gignac","84",73,0,0
"84050","Gordes","84",1661,18,9.2198142
"84051","Goult","84",1055,9,9.5238476
"84054","L'Isle-sur-la-Sorgue","84",20244,92,7.8528547
"84056","Jonquières","84",5201,16,6.6170389
"84062","Lagnes","84",1742,10,10.1291572
"84064","Lapalud","84",3853,9,4.8021321
"84065","Lauris","84",3921,9,4.1052851
"84067","Loriol-du-Comtat","84",2486,21,16.9374272
"84069","Malaucène","84",2758,34,15.4365959
"84071","Maubec","84",1915,19,17.4105925
"84072","Mazan","84",6285,22,6.6047089
"84073","Ménerbes","84",962,7,7.7777778
"84074","Mérindol","84",2283,10,7.9103328
"84078","Mondragon","84",3833,12,6.2048757
"84080","Monteux","84",13301,79,12.5128842
"84081","Morières-lès-Avignon","84",9019,36,8.4230229
"84082","Mormoiron","84",1884,6,4.8335652
"84083","Mornas","84",2569,16,12.3456436
"84086","Oppède","84",1285,14,14.2189937
"84087","Orange","84",29706,101,6.5627684
"84088","Pernes-les-Fontaines","84",10504,59,11.0071904
"84089","Pertuis","84",19548,45,4.2165711
"84091","Piolenc","84",5718,27,9.7695063
"84092","Le Pontet","84",18386,42,5.1881032
"84098","Roaix","84",626,5,12.1174173
"84099","Robion","84",4816,17,7.0247934
"84102","Roussillon","84",1333,9,7.8571932
"84106","Sainte-Cécile-les-Vignes","84",2656,14,9.6384469
"84108","Saint-Didier","84",2208,7,6.0922541
"84118","Saint-Saturnin-lès-Apt","84",3004,27,12.2272126
"84119","Saint-Saturnin-lès-Avignon","84",5206,53,20.6869633
"84122","Sarrians","84",5792,26,9.148487
"84127","Sérignan-du-Comtat","84",2939,7,5.0014992
"84128","Sivergues","84",39,0,0
"84129","Sorgues","84",19006,43,4.6547864
"84132","Le Thor","84",8882,35,8.0713316
"84133","La Tour-d'Aigues","84",4405,7,3.1396263
"84136","Vacqueyras","84",1179,6,8.6804993
"84137","Vaison-la-Romaine","84",6058,36,8.7823072
"84138","Valréas","84",9224,21,4.1057475
"84141","Vedène","84",11974,22,3.9525695
"84142","Velleron","84",3168,5,3.0731407
"84148","Villes-sur-Auzon","84",1306,8,8.9581814
"84149","Violès","84",1762,10,11.627907
"85001","L'Aiguillon-sur-Mer",NA,2845,23,4.7918192
"85003","Aizenay","85",10365,37,8.2973835
"85008","Aubigny",NA,7191,19,6.1479327
"85018","Beauvoir-sur-Mer","85",4035,9,3.5129062
"85019","Belleville-sur-Vie",NA,6240,12,4.4857802
"85020","Benet","85",4089,26,13.4031131
"85029","Bouin","85",2205,6,4.2832955
"85035","Bretignolles-sur-Mer","85",5344,38,4.6334274
"85039","La Bruffière","85",3987,5,2.8335644
"85047","Challans","85",22943,65,5.3412159
"85051","Chantonnay","85",8557,28,6.4929284
"85059","La Châtaigneraie","85",2600,6,4.2799741
"85074","La Couture","85",231,0,0
"85076","Cugand",NA,5711,13,5.3724017
"85084","Les Essarts",NA,6851,15,5.1185836
"85088","Le Fenouiller","85",4978,22,7.8431373
"85089","La Ferrière","85",5454,28,11.8112887
"85090","La Flocellière",NA,6385,18,6.2236666
"85092","Fontenay-le-Comte","85",14059,36,4.4513494
"85096","La Garnache","85",5515,6,2.3364486
"85098","La Genétouze","85",2011,13,14.9115404
"85109","Les Herbiers","85",16521,24,3.0679144
"85112","L'Île-d'Olonne","85",2802,12,7.880708
"85113","L'Île-d'Yeu","85",4883,24,3.8254903
"85114","Jard-sur-Mer","85",3235,24,4.9814815
"85121","Le Langon","85",1045,0,0
"85125","Loge-Fougereuse","85",373,0,0
"85127","Longeville-sur-Mer","85",2625,14,3.6731923
"85128","Luçon","85",9417,23,4.0227472
"85134","Mallièvre","85",251,0,0
"85146","Montaigu",NA,21134,46,4.8434413
"85163","Noirmoutier-en-l'Île","85",4505,7,0.8886139
"85164","Notre-Dame-de-Monts","85",2420,19,4.9473524
"85165","L'Oie","85",1250,0,0
"85171","Péault","85",629,0,0
"85178","Le Poiré-sur-Vie","85",8649,18,4.7923323
"85190","Rocheservière","85",3594,18,11.5904701
"85191","La Roche-sur-Yon","85",54849,151,4.8386547
"85194","Les Sables-d'Olonne","85",49603,193,4.495138
"85212","Sainte-Florence","85",1359,0,0
"85213","Saint-Florent-des-Bois",NA,4335,11,5.5577634
"85222","Saint-Gilles-Croix-de-Vie","85",8333,36,3.6029805
"85226","Saint-Hilaire-de-Riez","85",13074,51,2.7675809
"85234","Saint-Jean-de-Monts","85",8868,36,2.5008797
"85243","Brem-sur-Mer","85",2993,14,5.3230676
"85245","Saint-Martin-des-Fontaines","85",166,0,0
"85262","Saint-Philbert-de-Bouaine","85",3653,11,7.258805
"85278","Saint-Vincent-sur-Jard","85",1741,9,3.5343928
"85284","Soullans","85",4654,11,4.5129771
"85288","Talmont-Saint-Hilaire","85",8492,54,7.4110862
"85294","La Tranche-sur-Mer","85",3136,17,2.0383693
"85300","Venansault","85",4757,6,3.0602007
"85302","La Verrie",NA,5653,10,3.9244286
"86011","Asnières-sur-Blour","86",193,0,0
"86018","Basses","86",344,0,0
"86019","Beaumont",NA,2908,16,11.3233396
"86027","Biard","86",1910,7,8.4033613
"86041","Buxerolles","86",10289,66,12.0176056
"86046","Cenon-sur-Vienne","86",1666,11,12.2802775
"86062","Chasseneuil-du-Poitou","86",4743,25,8.5680095
"86066","Châtellerault","86",31003,130,6.9576682
"86069","La Chaussée","86",189,0,0
"86070","Chauvigny","86",7007,17,4.2692702
"86076","Cissé","86",2869,12,9.6809117
"86078","Civray","86",2522,8,4.7717687
"86082","Couhé",NA,4325,16,6.5708419
"86084","Coulonges-les-Hérolles","86",230,0,0
"86089","Cuhon","86",377,0,0
"86092","Dangé-Saint-Romain","86",2959,13,8.1030545
"86095","Dissay","86",3101,10,6.8331849
"86097","La Ferrière-Airoux","86",334,0,0
"86098","Fleix","86",143,0,0
"86100","Fontaine-le-Comte","86",3972,24,13.5741562
"86102","Frozes","86",621,0,0
"86106","Glénouze","86",106,0,0
"86110","Haims","86",228,0,0
"86111","Ingrandes","86",1709,7,7.8828829
"86113","Iteuil","86",2989,31,22.1112696
"86115","Jaunay-Clan",NA,7528,34,8.8758193
"86125","Leigné-les-Bois","86",547,0,0
"86128","Lencloître","86",2483,5,3.6954915
"86133","Ligugé","86",3444,17,11.0669945
"86134","Linazay","86",216,0,0
"86135","Liniers","86",591,0,0
"86137","Loudun","86",6839,25,6.0609836
"86139","Lusignan","86",2544,14,9.9928622
"86156","Messemé","86",243,0,0
"86157","Mignaloux-Beauvoir","86",5229,34,13.9146626
"86158","Migné-Auxances","86",6285,22,7.6007123
"86160","Mirebeau","86",2143,8,6.9390512
"86163","Montamisé","86",3723,20,12.0918984
"86165","Montmorillon","86",5821,10,2.6018484
"86174","Naintré","86",5964,31,10.8125676
"86176","Nérignac","86",112,0,0
"86177","Neuville-de-Poitou","86",5513,25,8.8653493
"86178","Nieuil-l'Espoir","86",2631,13,11.4988675
"86180","Nouaillé-Maupertuis","86",2975,12,9.3396054
"86189","Payroux","86",461,0,0
"86194","Poitiers","86",89916,385,6.8043972
"86200","Pressac","86",544,0,0
"86204","Quinçay","86",2139,6,6.4890476
"86206","Raslay","86",134,0,0
"86209","Roches-Prémarie-Andillé","86",2191,8,7.9449662
"86213","Rouillé","86",2533,14,10.6082364
"86214","Saint-Benoît","86",7375,51,12.7531883
"86218","Saint-Clair","86",209,0,0
"86222","Saint-Georges-lès-Baillargeaux","86",4385,16,8.0761168
"86226","Saint-Julien-l'Ars","86",2880,6,4.4646718
"86227","Saint-Laon","86",136,0,0
"86230","Saint-Léomer","86",172,0,0
"86249","Saires","86",122,0,0
"86257","Savigny-sous-Faye","86",379,0,0
"86261","Sèvres-Anxaumont","86",2394,8,7.6847957
"86263","Smarves","86",2941,10,7.6569678
"86266","Surin","86",123,0,0
"86269","Ternay","86",189,0,0
"86272","Thuré","86",2765,11,8.0673672
"86281","Vendeuvre-du-Poitou",NA,5713,6,2.3422806
"86284","Vernon","86",730,0,0
"86291","Villemort","86",100,0,0
"86293","Vivonne","86",4550,23,11.7017427
"86294","Vouillé","86",3697,15,8.7087415
"86295","Voulême","86",390,0,0
"86297","Vouneuil-sous-Biard","86",6290,27,9.7139821
"87001","Aixe-sur-Vienne","87",5890,20,6.4513282
"87002","Ambazac","87",5556,10,3.5525119
"87007","Balledent","87",202,0,0
"87008","La Bazeuge","87",142,0,0
"87009","Beaumont-du-Lac","87",133,0,0
"87019","Boisseuil","87",3010,18,13.99686
"87021","Bosmie-l'Aiguille","87",2667,17,14.2289289
"87031","Le Chalard","87",302,0,0
"87048","Condat-sur-Vienne","87",5281,41,16.9280547
"87050","Couzeix","87",10195,38,8.3074301
"87053","Cromac","87",249,0,0
"87065","Feytiat","87",6176,18,6.0282447
"87069","Gajoubert","87",148,0,0
"87075","Isle","87",7995,46,11.0716519
"87076","Jabreilles-les-Bordes","87",242,0,0
"87080","Jouac","87",197,0,0
"87085","Limoges","87",129937,341,4.0913992
"87101","Mortemart","87",128,0,0
"87113","Le Palais-sur-Vienne","87",5775,28,10.1526028
"87114","Panazol","87",11342,37,6.9009313
"87115","Pensol","87",186,0,0
"87123","Rempnat","87",141,0,0
"87124","Rilhac-Lastours","87",385,0,0
"87125","Rilhac-Rancon","87",4805,19,8.9622642
"87126","Rochechouart","87",3603,8,3.2948929
"87132","Saint-Amand-le-Petit","87",115,0,0
"87134","Sainte-Anne-Saint-Priest","87",137,0,0
"87137","Saint-Bazile","87",146,0,0
"87145","Saint-Georges-les-Landes","87",232,0,0
"87153","Saint-Julien-le-Petit","87",290,0,0
"87154","Saint-Junien","87",11415,30,4.5052703
"87156","Saint-Just-le-Martel","87",2606,11,9.5496499
"87159","Saint-Léger-la-Montagne","87",362,0,0
"87161","Saint-Léonard-de-Noblat","87",4366,11,4.1278462
"87162","Sainte-Marie-de-Vaux","87",209,0,0
"87163","Saint-Martial-sur-Isop","87",151,0,0
"87164","Saint-Martin-de-Jussac","87",571,0,0
"87165","Saint-Martin-le-Mault","87",146,0,0
"87170","Saint-Méard","87",366,0,0
"87172","Saint-Ouen-sur-Gartempe","87",214,0,0
"87178","Saint-Priest-Taurion","87",2901,9,6.3504939
"87187","Saint-Yrieix-la-Perche","87",6830,17,4.0885041
"87191","Séreilhac","87",2003,5,5.0868459
"87201","Verneuil-sur-Vienne","87",4903,18,8.2673118
"88001","Les Ableuvenettes","88",72,0,0
"88004","Ainvelle","88",140,0,0
"88007","Ameuvelle","88",46,0,0
"88008","Anglemont","88",144,0,0
"88015","Attignéville","88",219,0,0
"88022","Auzainvilliers","88",191,0,0
"88024","Avrainville","88",111,0,0
"88031","Balléville","88",97,0,0
"88036","Barville","88",79,0,0
"88040","Bayecourt","88",230,0,0
"88043","Bazoilles-et-Ménil","88",122,0,0
"88045","Beaufremont","88",83,0,0
"88046","Beauménil","88",131,0,0
"88047","Begnécourt","88",139,0,0
"88049","Belmont-lès-Darney","88",107,0,0
"88050","Belmont-sur-Buttant","88",293,0,0
"88051","Belmont-sur-Vair","88",123,0,0
"88052","Belrupt","88",88,0,0
"88055","Bettegney-Saint-Brice","88",163,0,0
"88058","Biécourt","88",89,0,0
"88060","Blémerey","88",28,0,0
"88070","Bouxurulles","88",176,0,0
"88071","Bouzemont","88",44,0,0
"88074","Brechainville","88",55,0,0
"88090","Charmes","88",4484,7,2.745098
"88093","Châtas","88",34,0,0
"88097","Chauffecourt","88",41,0,0
"88100","Chef-Haut","88",49,0,0
"88102","Chermisey","88",83,0,0
"88103","Circourt","88",79,0,0
"88104","Circourt-sur-Mouzon","88",186,0,0
"88107","Clérey-la-Côte","88",25,0,0
"88110","Clézentaine","88",217,0,0
"88111","Coinches","88",346,0,0
"88113","Combrimont","88",136,0,0
"88117","Courcelles-sous-Châtenois","88",74,0,0
"88119","Crainvilliers","88",182,0,0
"88121","Damas-aux-Bois","88",273,0,0
"88127","Deinvillers","88",57,0,0
"88128","Denipaire","88",243,0,0
"88129","Derbamont","88",100,0,0
"88138","Dombasle-devant-Darney","88",78,0,0
"88141","Dombrot-sur-Vair","88",239,0,0
"88143","Domèvre-sur-Durbion","88",267,0,0
"88144","Domèvre-sous-Montfort","88",61,0,0
"88149","Dommartin-lès-Vallois","88",52,0,0
"88152","Dompierre","88",238,0,0
"88156","Doncières","88",157,0,0
"88160","Épinal","88",32251,126,6.5838091
"88164","Estrennes","88",107,0,0
"88167","Faucompierre","88",227,0,0
"88168","Fauconcourt","88",126,0,0
"88169","Fays","88",222,0,0
"88171","Fignévelle","88",50,0,0
"88172","Fiménil","88",237,0,0
"88178","Les Forges","88",1776,11,12.341926
"88182","Frapelle","88",201,0,0
"88186","Frenelle-la-Petite","88",49,0,0
"88187","Frénois","88",48,0,0
"88189","Fréville","88",133,0,0
"88192","Gelvécourt-et-Adompt","88",108,0,0
"88194","Gemmelaincourt","88",120,0,0
"88195","Gendreville","88",103,0,0
"88196","Gérardmer","88",7581,14,1.8706714
"88197","Gerbamont","88",354,0,0
"88199","Gignéville","88",77,0,0
"88205","Girmont-Val-d'Ajol","88",264,0,0
"88209","Golbey","88",8832,33,7.0693472
"88210","Gorhey","88",174,0,0
"88213","La Grande-Fosse","88",126,0,0
"88214","Grandrupt-de-Bains","88",72,0,0
"88215","Grandrupt","88",74,0,0
"88220","Grignoncourt","88",46,0,0
"88230","Hardancourt","88",34,0,0
"88237","Hennecourt","88",343,0,0
"88238","Hennezel","88",386,0,0
"88239","Hergugney","88",134,0,0
"88245","Hurbache","88",285,0,0
"88249","Jainvillotte","88",71,0,0
"88252","Jésonville","88",148,0,0
"88254","Jorxey","88",81,0,0
"88257","Juvaincourt","88",184,0,0
"88265","Lemmecourt","88",23,0,0
"88274","Longchamp-sous-Châtenois","88",82,0,0
"88278","Maconcourt","88",65,0,0
"88279","Madecourt","88",52,0,0
"88280","Madegney","88",117,0,0
"88281","Madonne-et-Lamerey","88",407,0,0
"88283","Malaincourt","88",80,0,0
"88287","Marey","88",72,0,0
"88288","Maroncourt","88",5,0,0
"88291","Martinvelle","88",119,0,0
"88296","Médonville","88",52,0,0
"88297","Méménil","88",181,0,0
"88298","Ménarmont","88",58,0,0
"88300","Ménil-de-Senones","88",121,0,0
"88303","Midrevaux","88",173,0,0
"88304","Mirecourt","88",4700,19,5.8148634
"88306","Le Mont","88",53,0,0
"88314","Morizécourt","88",98,0,0
"88316","Morville","88",42,0,0
"88321","Neufchâteau","88",6732,15,3.5691459
"88331","Nonzeville","88",56,0,0
"88333","Nossoncourt","88",122,0,0
"88336","Ollainville","88",72,0,0
"88343","Parey-sous-Montfort","88",164,0,0
"88347","Pierrefitte","88",134,0,0
"88350","Pleuvezain","88",70,0,0
"88352","Pompierre","88",187,0,0
"88354","Pont-sur-Madon","88",178,0,0
"88356","Les Poulières","88",307,0,0
"88359","Prey","88",88,0,0
"88362","Le Puid","88",116,0,0
"88364","Puzieux","88",146,0,0
"88365","Racécourt","88",143,0,0
"88367","Rambervillers","88",5018,14,4.7032608
"88370","Rancourt","88",75,0,0
"88373","Raon-sur-Plaine","88",135,0,0
"88374","Rapey","88",24,0,0
"88376","Rebeuville","88",294,0,0
"88380","Rehaupal","88",210,0,0
"88383","Remiremont","88",7388,22,4.4821859
"88390","Robécourt","88",104,0,0
"88394","Romain-aux-Bois","88",47,0,0
"88398","Les Rouges-Eaux","88",80,0,0
"88399","Le Roulier","88",208,0,0
"88403","Rozerotte","88",181,0,0
"88406","Rugney","88",130,0,0
"88410","Sainte-Barbe","88",267,0,0
"88413","Saint-Dié-des-Vosges","88",19251,40,3.3502058
"88415","Saint-Étienne-lès-Remiremont","88",3818,6,3.0637936
"88421","Saint-Julien","88",103,0,0
"88424","Sainte-Marguerite","88",2234,7,5.8548927
"88427","Saint-Menge","88",115,0,0
"88429","Saint-Nabord","88",3953,5,2.4764628
"88431","Saint-Paul","88",145,0,0
"88433","Saint-Prancher","88",66,0,0
"88434","Saint-Remimont","88",206,0,0
"88438","La Salle","88",401,0,0
"88440","Sandaucourt","88",181,0,0
"88441","Sans-Vallois","88",126,0,0
"88443","Sartes","88",88,0,0
"88444","Le Saulcy","88",293,0,0
"88448","Sauville","88",168,0,0
"88452","Senonges","88",131,0,0
"88453","Seraumont","88",33,0,0
"88455","Serécourt","88",100,0,0
"88457","Sionne","88",139,0,0
"88459","Soncourt","88",42,0,0
"88461","Suriauville","88",200,0,0
"88465","Thaon-les-Vosges",NA,8547,21,4.4777396
"88468","Le Thillot","88",3167,6,3.04414
"88471","Les Thons","88",97,0,0
"88474","Tilleux","88",67,0,0
"88475","Tollaincourt","88",116,0,0
"88476","Totainville","88",111,0,0
"88482","Urville","88",54,0,0
"88492","Le Valtin","88",74,0,0
"88496","Vaudoncourt","88",146,0,0
"88503","Vexaincourt","88",146,0,0
"88504","Vicherey","88",154,0,0
"88505","Vienville","88",117,0,0
"88506","Vieux-Moulin","88",326,0,0
"88507","Villers","88",188,0,0
"88509","Villoncourt","88",101,0,0
"88510","Villotte","88",116,0,0
"88511","Villouxel","88",83,0,0
"88514","Viocourt","88",165,0,0
"88516","Vittel","88",4780,12,3.4228998
"88517","Viviers-le-Gras","88",181,0,0
"88523","Vouxey","88",172,0,0
"88525","Vroville","88",135,0,0
"88532","Zincourt","88",75,0,0
"89003","Aillant-sur-Tholon",NA,2709,8,4.9566295
"89006","Ancy-le-Libre","89",137,0,0
"89008","Angely","89",152,0,0
"89011","Annéot","89",112,0,0
"89014","Arces-Dilo","89",615,9,22.4387796
"89016","Argentenay","89",82,0,0
"89024","Auxerre","89",35097,93,4.2958362
"89025","Avallon","89",6305,23,5.3528144
"89028","Baon","89",58,0,0
"89032","Beauvilliers","89",75,0,0
"89039","Béru","89",75,0,0
"89043","Blacy","89",99,0,0
"89044","Blannay","89",105,0,0
"89046","Bléneau","89",1153,6,6.1694514
"89049","Bois-d'Arcy","89",24,0,0
"89058","Bussières","89",112,0,0
"89071","Chamoux","89",94,0,0
"89081","La Chapelle-Vaupelteigne","89",88,0,0
"89086","Charny",NA,4900,21,5.4769717
"89100","Chéroy","89",1760,9,10.2389078
"89108","Chitry","89",346,0,0
"89118","Coulanges-la-Vineuse","89",783,0,0
"89132","Cry","89",157,0,0
"89146","Domecy-sur-le-Vault","89",83,0,0
"89149","Dyé","89",186,0,0
"89150","Égleny","89",457,0,0
"89175","Fontenay-près-Chablis","89",134,0,0
"89177","Fontenay-sous-Fouronnes","89",90,0,0
"89182","Fouronnes","89",183,0,0
"89184","Fulvy","89",128,0,0
"89187","Gigny","89",83,0,0
"89190","Givry","89",181,0,0
"89191","Gland","89",36,0,0
"89196","Guerchy",NA,1779,5,5.4304307
"89202","Irancy","89",247,0,0
"89205","Jaulges","89",418,0,0
"89206","Joigny","89",9016,22,4.1968714
"89207","Jouancy","89",29,0,0
"89210","Jully","89",127,0,0
"89234","Lucy-sur-Yonne","89",126,0,0
"89239","Malay-le-Grand","89",1630,13,15.6951471
"89248","Menades","89",36,0,0
"89250","Méré","89",159,0,0
"89252","Merry-Sec","89",172,0,0
"89256","Migé","89",384,0,0
"89257","Migennes","89",6688,16,4.3968611
"89259","Môlay","89",101,0,0
"89263","Monéteau","89",4114,28,13.5282637
"89267","Montréal","89",161,0,0
"89270","Mouffy","89",137,0,0
"89271","Moulins-en-Tonnerrois","89",111,0,0
"89285","Pailly","89",279,0,0
"89287","Paron","89",4834,23,10.5072823
"89288","Paroy-en-Othe","89",150,0,0
"89291","Passy","89",324,0,0
"89295","Perrigny","89",1247,15,25.8287742
"89299","Pimelles","89",61,0,0
"89300","Pisy","89",80,0,0
"89306","Pontaubert","89",355,0,0
"89309","Pont-sur-Yonne","89",3391,27,14.0590217
"89314","Prégilbert","89",180,0,0
"89323","Roffey","89",148,0,0
"89333","Saint-André-en-Terre-Plaine","89",164,0,0
"89338","Saint-Clément","89",2849,10,6.3239017
"89342","Saint-Denis-lès-Sens","89",628,5,15.7123718
"89344","Saint-Fargeau","89",1439,5,4.3411259
"89345","Saint-Florentin","89",4164,10,4.0160643
"89346","Saint-Georges-sur-Baulche","89",3151,15,8.8643056
"89354","Saint-Martin-du-Tertre","89",1536,5,6.652418
"89374","Sambourg","89",63,0,0
"89375","Santigny","89",83,0,0
"89376","Sarry","89",133,0,0
"89377","Sauvigny-le-Beuréal","89",67,0,0
"89383","Sementron","89",107,0,0
"89385","Sennevoy-le-Bas","89",75,0,0
"89387","Sens","89",27106,87,5.8515747
"89394","Sery","89",79,0,0
"89406","Talcy","89",83,0,0
"89408","Tannerre-en-Puisaye","89",269,0,0
"89409","Tharoiseau","89",66,0,0
"89410","Tharot","89",113,0,0
"89412","Thizy","89",186,0,0
"89413","Thorey","89",44,0,0
"89417","Tissey","89",108,0,0
"89418","Tonnerre","89",4261,7,2.5247637
"89419","Toucy","89",2571,6,3.5998575
"89422","Trichey","89",42,0,0
"89431","Vassy-sous-Pisy","89",61,0,0
"89445","Vézannes","89",52,0,0
"89458","Villenavotte","89",162,0,0
"89460","Villeneuve-la-Guyard","89",3455,6,3.5756853
"89464","Villeneuve-sur-Yonne","89",5135,16,4.9291245
"89470","Villiers-les-Hauts","89",124,0,0
"89475","Villon","89",112,0,0
